       0        0.010000      388.051941        9.451711
       1        0.010000        7.900429        2.085120
       2        0.010000        7.199941        1.954827
       3        0.010000        6.712794        1.861404
       4        0.010000        6.884962        1.870400
       5        0.010000        6.454935        1.815942
       6        0.010000        6.004220        1.722332
       7        0.010000        6.051491        1.747291
       8        0.010000        5.836529        1.722059
       9        0.010000        5.963550        1.743845
      10        0.010000        5.578846        1.677182
      11        0.010000        5.882349        1.746765
      12        0.010000        5.696740        1.706826
      13        0.010000        5.593578        1.687523
      14        0.010000        5.482193        1.683285
      15        0.010000        5.537607        1.688318
      16        0.010000        5.228672        1.639842
      17        0.010000        5.453400        1.678734
      18        0.010000        5.295754        1.660954
      19        0.010000        5.465831        1.693564
      20        0.010000        4.915699        1.577111
      21        0.010000        5.237239        1.655675
      22        0.010000        4.958434        1.596547
      23        0.010000        5.056903        1.626040
      24        0.010000        5.407895        1.695486
      25        0.010000        4.966595        1.604025
      26        0.010000        4.847644        1.584917
      27        0.010000        5.191959        1.639965
      28        0.010000        4.916514        1.593326
      29        0.010000        5.400188        1.691048
      30        0.010000        4.935390        1.604647
      31        0.010000        4.978556        1.612559
      32        0.010000        4.926816        1.613387
      33        0.010000        5.083389        1.628119
      34        0.010000        4.986543        1.622105
      35        0.010000        5.231068        1.664276
      36        0.010000        4.983751        1.620486
      37        0.010000        4.790269        1.574727
      38        0.010000        5.155651        1.649602
      39        0.010000        5.139971        1.644739
      40        0.010000        4.649948        1.550953
      41        0.010000        4.600578        1.542251
      42        0.010000        5.118052        1.654045
      43        0.010000        5.023155        1.641331
      44        0.010000        4.902668        1.606248
      45        0.010000        5.157706        1.648289
      46        0.010000        5.094424        1.632540
      47        0.010000        5.096107        1.636863
      48        0.010000        4.993545        1.632536
      49        0.010000        5.257310        1.657234
      50        0.010000        4.776740        1.584718
      51        0.010000        5.283922        1.682708
      52        0.010000        5.057279        1.640410
      53        0.010000        4.910898        1.598022
      54        0.010000        4.757870        1.584891
      55        0.010000        4.874650        1.612479
      56        0.010000        5.056452        1.649707
      57        0.010000        4.880343        1.616750
      58        0.010000        5.106293        1.646392
      59        0.010000        4.727875        1.569581
      60        0.010000        4.816996        1.599024
      61        0.010000        5.025979        1.647648
      62        0.010000        4.909006        1.612126
      63        0.010000        4.726830        1.588661
      64        0.010000        4.833561        1.600804
      65        0.010000        4.929733        1.606417
      66        0.010000        4.806144        1.595914
      67        0.010000        4.590893        1.553029
      68        0.010000        4.750424        1.584034
      69        0.010000        4.770626        1.601658
      70        0.010000        4.758439        1.584429
      71        0.010000        5.006981        1.636171
      72        0.010000        4.835257        1.609299
      73        0.010000        5.066493        1.647645
      74        0.010000        4.795829        1.596399
      75        0.010000        4.973175        1.623158
      76        0.010000        4.622222        1.564365
      77        0.010000        4.587944        1.548780
      78        0.010000        4.827808        1.608339
      79        0.010000        5.176103        1.666254
      80        0.010000        4.852771        1.613243
      81        0.010000        4.809595        1.587844
      82        0.010000        5.159306        1.652777
      83        0.010000        4.736228        1.595688
      84        0.010000        5.039303        1.635850
      85        0.010000        4.970016        1.624778
      86        0.010000        4.793199        1.588224
      87        0.010000        4.535409        1.530885
      88        0.010000        4.903462        1.620376
      89        0.010000        4.827787        1.607230
      90        0.010000        4.919130        1.627798
      91        0.010000        4.751420        1.592320
      92        0.010000        4.827808        1.612258
      93        0.010000        4.800998        1.587963
      94        0.010000        5.178951        1.664858
      95        0.010000        4.868273        1.613318
      96        0.010000        5.001034        1.623970
      97        0.010000        4.867427        1.605176
      98        0.010000        4.829375        1.602541
      99        0.010000        4.773612        1.592951
     100        0.010000        4.756885        1.594027
     101        0.010000        4.611657        1.557432
     102        0.010000        5.194334        1.652588
     103        0.010000        4.591690        1.549081
     104        0.010000        4.629675        1.563517
     105        0.010000        5.085126        1.635069
     106        0.010000        4.740098        1.581072
     107        0.010000        4.766203        1.598131
     108        0.010000        4.780815        1.588967
     109        0.010000        4.663896        1.561362
     110        0.010000        4.767199        1.576941
     111        0.010000        4.861486        1.590213
     112        0.010000        4.577402        1.550765
     113        0.010000        4.921591        1.613073
     114        0.010000        4.831878        1.604627
     115        0.010000        4.673771        1.583303
     116        0.010000        4.681812        1.581126
