       0      0.01000000       66.358849        3.113186        3.921110
       1      0.01000000       11.611531        1.801922        2.196407
       2      0.01000000        8.979452        2.093824        1.949133
       3      0.01000000        6.878736        1.909767        1.715196
       4      0.01000000        6.707666        2.470846        1.744952
       5      0.01000000        6.161264        2.819547        1.693437
       6      0.01000000        5.569083        2.058998        1.612385
       7      0.01000000        5.315253        1.824090        1.591997
       8      0.01000000        4.901402        3.673667        1.529653
       9      0.01000000        5.023109        1.912164        1.548909
      10      0.01000000        4.850654        1.898275        1.540639
      11      0.01000000        4.722111        1.646571        1.518312
      12      0.01000000        4.458369        2.135807        1.486260
      13      0.01000000        4.487615        3.203784        1.487614
      14      0.01000000        4.261234        1.452797        1.458844
      15      0.01000000        4.230153        1.450273        1.452686
      16      0.01000000        4.201499        1.881282        1.454413
      17      0.01000000        4.033156        1.695313        1.421187
      18      0.01000000        4.285930        1.555846        1.479916
      19      0.01000000        3.938634        1.406951        1.407481
      20      0.01000000        3.934453        3.199327        1.410337
      21      0.01000000        3.980301        2.058000        1.416950
      22      0.01000000        3.911716        1.982245        1.419526
      23      0.01000000        3.921956        1.784598        1.416061
      24      0.01000000        3.917318        2.971941        1.423898
      25      0.01000000        3.849459        1.938350        1.408166
      26      0.01000000        3.895981        1.404372        1.417864
      27      0.01000000        3.999359        1.945975        1.448589
      28      0.01000000        3.892431        2.528119        1.419579
      29      0.01000000        3.980765        1.836691        1.449844
      30      0.01000000        3.787493        2.673029        1.397088
      31      0.01000000        3.680641        1.649377        1.377229
      32      0.01000000        3.806435        1.396389        1.406858
      33      0.01000000        3.742333        2.190319        1.398270
      34      0.01000000        3.788530        1.615771        1.403647
      35      0.01000000        3.765198        1.433358        1.398320
      36      0.01000000        3.718413        2.209746        1.383882
      37      0.01000000        3.589049        3.203033        1.358531
      38      0.01000000        3.674503        1.640063        1.377286
      39      0.01000000        3.761582        1.712726        1.400891
      40      0.01000000        3.621778        1.499601        1.370612
      41      0.01000000        3.680079        1.935430        1.378627
      42      0.01000000        3.745718        3.032297        1.396493
      43      0.01000000        3.669250        1.472601        1.378427
      44      0.01000000        3.746387        3.117517        1.392803
      45      0.01000000        3.667924        1.507672        1.379238
      46      0.01000000        3.651695        1.975661        1.377782
      47      0.01000000        3.750420        1.456214        1.398305
      48      0.01000000        3.591330        1.567253        1.363469
      49      0.01000000        3.583414        1.484949        1.358206
      50      0.01000000        3.639811        2.108249        1.375269
      51      0.01000000        3.652499        2.256394        1.375480
      52      0.01000000        3.581986        1.515967        1.359768
      53      0.01000000        3.527151        2.497881        1.343520
      54      0.01000000        3.631048        1.774585        1.367120
      55      0.01000000        3.626656        2.350059        1.370959
      56      0.01000000        3.619600        1.401374        1.373262
      57      0.01000000        3.597661        1.686718        1.370762
      58      0.01000000        3.520639        1.713827        1.350435
      59      0.01000000        3.686420        1.465990        1.391096
      60      0.01000000        3.603577        1.893252        1.370568
      61      0.01000000        3.557992        1.838818        1.364536
      62      0.01000000        3.622856        2.045011        1.378456
      63      0.01000000        3.523511        1.439577        1.358686
      64      0.01000000        3.685251        1.585035        1.388837
      65      0.01000000        3.523383        1.638172        1.356028
      66      0.01000000        3.739515        1.417060        1.393000
      67      0.01000000        3.784380        2.432395        1.402862
      68      0.01000000        3.563208        2.507127        1.352754
      69      0.01000000        3.498792        1.789604        1.352130
      70      0.01000000        3.500567        1.853341        1.351019
      71      0.01000000        3.621447        2.334425        1.372789
      72      0.01000000        3.492877        1.522027        1.348689
      73      0.01000000        3.508975        1.724735        1.352174
      74      0.01000000        3.510051        2.952654        1.351228
      75      0.01000000        3.383343        1.522849        1.321323
      76      0.01000000        3.470390        2.004223        1.339298
      77      0.01000000        3.486574        1.568404        1.350636
      78      0.01000000        3.477534        1.783638        1.349039
      79      0.01000000        3.522477        1.684272        1.353803
      80      0.01000000        3.519221        1.382538        1.358071
      81      0.01000000        3.384577        2.076892        1.326339
      82      0.01000000        3.370477        2.635458        1.328769
      83      0.01000000        3.604026        1.537206        1.376150
      84      0.01000000        3.409428        1.549058        1.338396
      85      0.01000000        3.470736        1.782700        1.348593
      86      0.01000000        3.498279        3.862543        1.358303
      87      0.01000000        3.590198        1.524372        1.377058
      88      0.01000000        3.381197        1.468841        1.331665
      89      0.01000000        3.471270        1.360078        1.351927
      90      0.01000000        3.434313        1.624589        1.341647
      91      0.01000000        3.587462        1.796801        1.369272
      92      0.01000000        3.373244        1.811827        1.328480
      93      0.01000000        3.493769        1.435317        1.356634
      94      0.01000000        3.458445        1.779972        1.353143
      95      0.01000000        3.498896        1.458357        1.372139
      96      0.01000000        3.448311        1.552724        1.358808
      97      0.01000000        3.512291        1.561766        1.366043
      98      0.01000000        3.413365        2.675151        1.344392
      99      0.01000000        3.441171        1.699254        1.354223
     100      0.01000000        3.452174        1.849243        1.352432
     101      0.01000000        3.416732        1.489143        1.345290
     102      0.01000000        3.508621        2.038105        1.369833
     103      0.01000000        3.483290        1.602387        1.363342
     104      0.01000000        3.388487        1.957080        1.342271
     105      0.01000000        3.396467        1.659568        1.342487
     106      0.01000000        3.403613        1.927337        1.347724
     107      0.01000000        3.382093        1.788597        1.340917
     108      0.01000000        3.467680        1.282155        1.361984
     109      0.01000000        3.415586        1.436745        1.347135
     110      0.01000000        3.487107        1.513013        1.367599
     111      0.01000000        3.363972        2.467752        1.339337
     112      0.01000000        3.420654        2.077525        1.351626
     113      0.01000000        3.471914        1.505365        1.355343
     114      0.01000000        3.395739        1.986012        1.344529
     115      0.01000000        3.476269        2.526012        1.362877
     116      0.01000000        3.482291        1.817160        1.362926
     117      0.01000000        3.485313        1.381589        1.365017
     118      0.01000000        3.387771        1.382416        1.337652
     119      0.01000000        3.498713        2.548309        1.370627
     120      0.01000000        3.442972        1.672675        1.357267
     121      0.01000000        3.377207        2.133884        1.339955
     122      0.01000000        3.481067        2.889484        1.357014
     123      0.01000000        3.377707        1.454093        1.344854
     124      0.01000000        3.401278        2.321664        1.342138
     125      0.01000000        3.396224        1.981217        1.349567
     126      0.01000000        3.386412        2.479559        1.343857
     127      0.01000000        3.423661        2.062224        1.350467
     128      0.01000000        3.423547        1.647512        1.351941
     129      0.01000000        3.419970        2.178736        1.353074
     130      0.01000000        3.350959        1.571503        1.340685
     131      0.01000000        3.394019        1.308340        1.344739
     132      0.01000000        3.327348        1.471830        1.328558
     133      0.01000000        3.335289        1.634267        1.333282
     134      0.01000000        3.326167        1.956487        1.326420
     135      0.01000000        3.347517        1.812674        1.333962
     136      0.01000000        3.434497        1.370775        1.338519
     137      0.01000000        3.357449        2.495958        1.335581
     138      0.01000000        3.897955        1.698264        1.465311
     139      0.01000000        3.914412        1.683955        1.477010
     140      0.01000000        3.916899        1.823321        1.482874
     141      0.01000000        3.844959        1.731972        1.459096
     142      0.01000000        3.906991        1.853983        1.473951
     143      0.01000000        3.828542        1.671383        1.463927
     144      0.01000000        3.835119        1.717562        1.467497
     145      0.01000000        3.831554        2.019295        1.463292
     146      0.01000000        3.862062        1.877351        1.475621
     147      0.01000000        3.835064        1.689381        1.462678
     148      0.01000000        3.821057        2.423760        1.456357
     149      0.01000000        3.768874        2.245396        1.448969
     150      0.01000000        3.783585        1.809830        1.453534
     151      0.01000000        3.716446        1.546646        1.441277
     152      0.01000000        3.702188        1.661611        1.437340
     153      0.01000000        3.679229        1.593309        1.423885
     154      0.01000000        3.654891        1.628654        1.415343
     155      0.01000000        3.598244        1.629398        1.401949
     156      0.01000000        3.541817        1.785735        1.384358
     157      0.01000000        3.566108        1.887147        1.393229
     158      0.01000000        3.512122        1.523373        1.386304
     159      0.01000000        3.475920        2.039669        1.372220
     160      0.01000000        3.431603        1.397455        1.363079
     161      0.01000000        3.475862        1.545784        1.372303
     162      0.01000000        3.410926        3.629465        1.352137
     163      0.01000000        3.438771        1.696094        1.359157
     164      0.01000000        3.403458        1.472148        1.355281
     165      0.01000000        3.425972        1.848868        1.353931
     166      0.01000000        3.376391        1.543966        1.342736
     167      0.01000000        3.402975        1.512253        1.350246
     168      0.01000000        3.394530        1.492808        1.351139
     169      0.01000000        3.362421        1.863067        1.335522
     170      0.01000000        3.360360        1.529546        1.338983
     171      0.01000000        3.339767        2.253161        1.328334
     172      0.01000000        3.274069        1.947972        1.316773
     173      0.01000000        3.238750        3.037675        1.311129
     174      0.01000000        3.328441        2.013372        1.330673
