       0        0.000100       12.993533        2.871846
       1        0.000100        8.006594        2.079094
       2        0.000100        4.805309        1.484732
       3        0.000100        3.111571        1.131451
       4        0.000100        2.297225        0.972369
       5        0.000100        1.885147        0.903712
       6        0.000100        1.668886        0.878389
       7        0.000100        1.560371        0.867375
       8        0.000100        1.494350        0.864360
       9        0.000100        1.425563        0.860076
      10        0.000100        1.383146        0.858280
      11        0.000100        1.348860        0.855819
      12        0.000100        1.324740        0.855324
      13        0.000100        1.298827        0.851932
      14        0.000100        1.277614        0.850400
      15        0.000100        1.262934        0.850361
      16        0.000100        1.248184        0.846976
      17        0.000100        1.239912        0.845750
      18        0.000100        1.228985        0.842828
      19        0.000100        1.218946        0.843112
      20        0.000100        1.212685        0.841452
      21        0.000100        1.205956        0.839511
      22        0.000100        1.202837        0.839956
      23        0.000100        1.198683        0.838496
      24        0.000100        1.196031        0.835997
      25        0.000100        1.193803        0.837505
      26        0.000100        1.191056        0.836902
      27        0.000100        1.189019        0.835169
      28        0.000100        1.185578        0.833689
      29        0.000100        1.184886        0.834070
      30        0.000100        1.183399        0.834074
      31        0.000100        1.180676        0.832570
      32        0.000100        1.181024        0.833265
      33        0.000100        1.180687        0.832253
      34        0.000100        1.178545        0.833304
      35        0.000100        1.176595        0.830922
      36        0.000100        1.176043        0.831656
      37        0.000100        1.176249        0.830759
      38        0.000100        1.174271        0.830180
      39        0.000100        1.175223        0.831818
      40        0.000100        1.175233        0.830761
      41        0.000100        1.171134        0.828873
      42        0.000100        1.170486        0.831081
      43        0.000100        1.171365        0.829273
      44        0.000100        1.169049        0.828979
      45        0.000100        1.170214        0.827951
      46        0.000100        1.169897        0.828943
      47        0.000100        1.167743        0.829908
      48        0.000100        1.167262        0.828227
      49        0.000100        1.165396        0.824989
      50        0.000100        1.165580        0.829354
      51        0.000100        1.166377        0.827710
      52        0.000100        1.165563        0.826856
      53        0.000100        1.164044        0.827364
      54        0.000100        1.164240        0.828471
      55        0.000100        1.163174        0.826652
