       0        0.010000       33.218990        1.998100
       1        0.010000        3.413235        1.178597
       2        0.010000        4.087641        1.239747
       3        0.010000      116.304352        2.615045
       4        0.010000    54286.503906        4.780139
       5        0.010000      330.543091        3.728324
       6        0.010000        9.743032        1.398523
       7        0.010000       11.601899        1.515969
       8        0.010000        8.989445        1.384647
       9        0.010000      622.387207        4.161374
      10        0.010000      191.010880        4.330096
      11        0.010000       14.517666        1.703672
      12        0.010000      122.456596        2.660921
      13        0.010000       70.604782        2.038037
      14        0.010000       89.141464        2.652630
      15        0.010000       13.602774        1.246021
      16        0.010000     1031.137573        5.558999
      17        0.010000      339.849670        6.440882
      18        0.010000    15232.187500       10.485964
      19        0.010000   123792.375000       17.514870
      20        0.010000     5941.394531        8.596501
      21        0.010000    16013.160156       10.027698
      22        0.010000    65925.867188       14.783426
      23        0.010000    44007.042969       13.008425
      24        0.010000       93.436325        6.044400
      25        0.010000    10462.718750        9.721843
      26        0.010000     6592.680664        6.485854
      27        0.010000      100.344688        6.073932
      28        0.010000     4140.629883        9.292529
      29        0.010000    21451.367188        9.108339
      30        0.010000    57610.562500        7.494818
      31        0.010000    14656.241211        9.714995
      32        0.010000   105431.218750       13.433324
      33        0.010000    40529.859375       14.960159
      34        0.010000      295.690002        6.237032
      35        0.010000      137.413437        5.988859
      36        0.010000      179.355667        6.163068
      37        0.010000     6812.213379        8.872694
      38        0.010000      139.421234        6.002570
      39        0.010000   870276.437500       18.535883
      40        0.010000      158.054169        6.026515
      41        0.010000      159.287415        6.123994
      42        0.010000      158.348526        6.097274
      43        0.010000   305448.468750       27.490955
      44        0.010000    49152.097656       12.214684
      45        0.010000      421.691162        6.736061
      46        0.010000     1053.268555        7.717468
      47        0.010000      178.043167        5.970107
      48        0.010000     1541.686646        7.451117
      49        0.010000      181.304733        6.110346
      50        0.010000   224370.046875       21.039150
      51        0.010000      188.399765        6.026350
      52        0.010000      189.399963        6.104005
      53        0.010000      188.875397        6.103127
      54        0.010000   137215.203125       18.220289
      55        0.010000     6800.342773        6.866631
      56        0.010000   176159.843750       24.526148
      57        0.010000      221.215744        5.921861
      58        0.010000   659153.437500       32.502796
      59        0.010000      238.500046        5.972320
      60        0.010000      238.922272        6.011785
      61        0.010000      239.316101        6.049471
      62        0.010000      239.340607        6.093789
      63        0.010000      239.135544        6.099195
      64        0.010000    81504.710938       16.112499
      65        0.010000      250.061981        6.052020
      66        0.010000      316.379913        6.682975
      67        0.010000      251.132370        6.112964
      68        0.010000      247.716064        6.082025
      69        0.010000      254.214767        6.221813
      70        0.010000      246.911469        6.223883
      71        0.010000      243.147614        6.217328
      72        0.010000      238.563782        6.221775
      73        0.010000    19674.400391       10.850256
      74        0.010000    49039.867188       12.917429
      75        0.010000      265.436462        5.919878
      76        0.010000     9923.766602        8.724075
      77        0.010000      394.569092        6.874775
      78        0.010000      291.143188        5.997464
      79        0.010000    90120.703125       15.017758
      80        0.010000     4655.569824        8.596270
      81        0.010000      747.661560        6.435092
      82        0.010000     1524.694946        6.502374
      83        0.010000      566.360657        6.251182
      84        0.010000      324.646210        6.228617
      85        0.010000      308.263794        6.023065
      86        0.010000    11328.441406        9.417325
      87        0.010000  3464340.750000       17.695507
      88        0.010000      339.682709        5.993117
      89        0.010000    29420.724609        7.513869
