       0      0.01000000      596.895447       15.317120
       1      0.01000000       34.989540        4.226792
       2      0.01000000       18.713486        3.319320
       3      0.01000000       13.380364        2.870344
       4      0.01000000       11.115444        2.614480
       5      0.01000000       13.501109        2.858389
       6      0.01000000       10.770474        2.574791
       7      0.01000000       10.490636        2.507472
       8      0.01000000       11.761689        2.696414
       9      0.01000000        9.436968        2.413035
      10      0.01000000       22.239073        3.469987
      11      0.01000000       12.318642        2.730879
      12      0.01000000        9.406332        2.379069
      13      0.01000000        8.898729        2.293251
      14      0.01000000        8.162588        2.220131
      15      0.01000000        8.004805        2.171705
      16      0.01000000        7.270165        2.086480
      17      0.01000000        8.656654        2.309805
      18      0.01000000       15.329661        3.191632
      19      0.01000000        8.952572        2.365672
      20      0.01000000        7.458148        2.131778
      21      0.01000000        6.694123        1.988403
      22      0.01000000        6.979605        2.023541
      23      0.01000000        6.937849        1.996304
      24      0.01000000        7.062703        2.056689
      25      0.01000000        7.211795        2.046515
      26      0.01000000        9.448707        2.331306
      27      0.01000000        8.304350        2.171750
      28      0.01000000       10.262537        2.475496
      29      0.01000000        6.518474        1.970075
      30      0.01000000        7.721311        2.141446
      31      0.01000000       10.291600        2.515255
      32      0.01000000        7.719831        2.121341
      33      0.01000000        6.462806        1.937405
      34      0.01000000        8.600104        2.279583
      35      0.01000000        6.234471        1.903054
      36      0.01000000        6.783277        1.994947
      37      0.01000000        7.267494        2.072102
      38      0.01000000        6.404034        1.952673
      39      0.01000000        7.104175        2.049868
      40      0.01000000        9.614535        2.416130
      41      0.01000000        8.315196        2.256676
      42      0.01000000       12.671804        2.858624
      43      0.01000000        6.024584        1.869131
      44      0.01000000        6.002874        1.859329
      45      0.01000000        8.596416        2.276003
      46      0.01000000        6.352393        1.944611
      47      0.01000000        7.392506        2.117166
      48      0.01000000        6.368262        1.922801
      49      0.01000000        6.264969        1.895820
      50      0.01000000        6.684315        1.833400
      51      0.01000000        8.680996        2.178042
      52      0.01000000        8.593670        2.264470
      53      0.01000000        8.785674        2.278952
      54      0.01000000        6.837821        1.993004
      55      0.01000000        7.468603        2.134457
      56      0.01000000        7.576034        2.132343
      57      0.01000000        5.820501        1.818765
      58      0.01000000        7.003831        2.056938
      59      0.01000000        6.246788        1.897508
      60      0.01000000        6.867771        2.014073
      61      0.01000000        5.668403        1.802147
      62      0.01000000        6.393513        1.974549
      63      0.01000000        6.294012        1.925510
      64      0.01000000        6.236491        1.908827
      65      0.01000000        5.171060        1.720392
      66      0.01000000        7.255169        2.049139
      67      0.01000000        5.676651        1.793128
      68      0.01000000        7.250981        2.071144
      69      0.01000000        8.077483        2.190841
      70      0.01000000        6.585651        1.950326
      71      0.01000000        5.900521        1.839094
      72      0.01000000        5.033014        1.677591
      73      0.01000000        4.823125        1.662211
      74      0.01000000        4.483609        1.588313
      75      0.01000000        4.747904        1.645741
      76      0.01000000        5.384601        1.741342
      77      0.01000000        5.168299        1.719965
      78      0.01000000        5.819989        1.849611
      79      0.01000000        5.876139        1.858431
      80      0.01000000        4.964445        1.689612
      81      0.01000000        5.938697        1.878312
      82      0.01000000        7.349446        2.126799
      83      0.01000000        5.884386        1.862679
      84      0.01000000        6.036437        1.871238
      85      0.01000000        4.904346        1.653751
      86      0.01000000        4.517614        1.599081
      87      0.01000000        4.209883        1.520447
      88      0.01000000        8.469008        2.223848
      89      0.01000000        8.479369        2.157831
      90      0.01000000        6.774358        1.809805
      91      0.01000000        7.328792        2.049284
      92      0.01000000        6.156360        1.890041
      93      0.01000000        5.844592        1.847978
      94      0.01000000        5.901860        1.878361
      95      0.01000000        4.430293        1.562559
      96      0.01000000        4.485595        1.585973
      97      0.01000000        5.129275        1.708761
      98      0.01000000        4.207634        1.533536
      99      0.01000000        4.221501        1.514201
     100      0.01000000        4.603570        1.609335
     101      0.01000000        4.750094        1.618480
     102      0.01000000        4.201873        1.492049
     103      0.01000000        5.925156        1.850763
     104      0.01000000        4.041121        1.484853
     105      0.01000000        3.897419        1.436964
     106      0.01000000        5.259111        1.753083
     107      0.01000000        3.970958        1.470981
     108      0.01000000        5.048560        1.697660
     109      0.01000000        4.012976        1.484838
     110      0.01000000        3.642139        1.404548
     111      0.01000000        3.458394        1.359479
     112      0.01000000        4.270968        1.573422
     113      0.01000000        4.282204        1.542261
     114      0.01000000        5.062889        1.682253
     115      0.01000000        4.684083        1.588907
